Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,New,In Specification,Open,In Progress,In Review,Pending,Resolved,Closed,Resolution
Accounts Payable,,CCBFIAP18-1578,Task,Closed,27.04.2022 15:30:50,Future Lab|,,31.05.2022 20:07:05,24.06.2022 11:28:41,49236,0,0,29500,0,0,4540,479745,Done
Accounts Payable,,CCBFIAP18-1577,Task,In Progress,27.04.2022 15:27:30,Future Lab|,,28.04.2022 12:57:18,,1289,0,0,473894,0,87840,0,0,
Accounts Payable,,CCBFIAP18-1576,Defect,Resolved,27.04.2022 15:24:52,TBB|,,27.04.2022 15:41:20,02.08.2022 10:26:01,16,0,0,114902,0,0,448108,0,Fixed
Accounts Payable,,CCBFIAP18-1575,Task,Closed,26.04.2022 22:07:04,Invoice Verification|STARD|TBB|,,26.04.2022 22:07:16,20.03.2023 19:49:40,0,0,472180,0,0,0,1,91884,Done
Accounts Payable,,CCBFIAP18-1574,Task,Closed,26.04.2022 21:06:44,ATLAS|Invoice Verification|,,26.04.2022 21:07:04,25.08.2022 09:38:42,0,0,173533,17,0,0,0,390575,Done
Accounts Payable,,CCBFIAP18-1573,Task,Closed,26.04.2022 20:51:16,Accounts Payable Accounting|Automatic invoice procedure|Invoice Verification|TBB|,,26.04.2022 20:51:35,28.07.2022 10:55:45,0,0,5,123175,0,10142,0,430818,Done
Accounts Payable,,CCBFIAP18-1572,Task,Closed,26.04.2022 10:52:46,Accounts Payable Accounting|STARD|,,26.04.2022 10:53:10,24.08.2022 14:02:25,0,0,0,34836,0,0,138152,391751,Done
Accounts Payable,,CCBFIAP18-1571,Task,Closed,26.04.2022 10:46:30,Accounts Payable Accounting|EAI|,,26.04.2022 10:47:45,13.09.2022 12:23:45,1,0,0,2756,0,0,198938,363050,Done
Accounts Payable,,CCBFIAP18-1570,Defect,In Progress,25.04.2022 23:35:17,ATLAS|,,25.04.2022 23:35:25,,0,0,0,565418,0,0,0,0,
Accounts Payable,,CCBFIAP18-1569,Story,New,25.04.2022 22:41:21,,,,,565472,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1568,Story,New,25.04.2022 22:39:02,,,,,565474,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1567,Story,New,25.04.2022 22:35:06,,,,,565478,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1566,Story,New,25.04.2022 22:09:38,,,,,565504,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1565,Story,New,25.04.2022 22:03:42,,,,,565510,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1564,Story,New,25.04.2022 21:56:53,,,,,565516,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1563,Story,New,25.04.2022 21:55:17,,,,,565518,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1562,Story,New,25.04.2022 21:53:14,Invoice Verification|,,,,565520,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1561,Story,Closed,25.04.2022 21:51:28,Future Lab|,,26.04.2022 10:06:20,13.09.2022 12:23:45,734,0,0,1559,0,0,200177,363050,Done
Accounts Payable,,CCBFIAP18-1560,Story,Closed,25.04.2022 21:48:04,Document Management|,,29.04.2022 09:40:59,21.12.2022 13:31:17,5032,0,340069,0,0,0,0,220422,Done
Accounts Payable,,CCBFIAP18-1559,Story,New,25.04.2022 21:45:57,Invoice Verification|,,,,565527,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1558,Story,New,25.04.2022 21:42:07,Automatic invoice procedure|,,,,565531,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1557,Story,New,25.04.2022 21:40:44,Invoice Verification|,,,,565533,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1556,Task,Open,25.04.2022 19:21:24,,,25.04.2022 19:23:07,,1,0,565670,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1555,Task,Closed,25.04.2022 16:11:41,Document Management|,,11.05.2022 13:21:52,25.05.2022 13:35:33,22870,0,0,20171,0,0,1,522818,Done
Accounts Payable,,CCBFIAP18-1554,Task,Resolved,25.04.2022 13:31:34,COSMIC|Invoice Verification|,,25.04.2022 13:32:29,15.06.2022 08:17:05,0,0,0,73124,0,0,492896,0,Done
Accounts Payable,,CCBFIAP18-1553,Task,Resolved,22.04.2022 14:45:25,Invoice Verification|STARD|,,22.04.2022 14:45:38,22.06.2022 14:18:52,0,0,4247,83566,0,0,482454,0,Done
Accounts Payable,,CCBFIAP18-1552,Task,Closed,22.04.2022 10:59:40,Accounts Payable Accounting|,,22.04.2022 11:00:35,19.07.2022 10:46:20,0,0,0,38717,0,0,87988,443787,Done
Accounts Payable,,CCBFIAP18-1551,Task,Closed,21.04.2022 17:41:47,,,21.04.2022 17:55:32,13.09.2022 12:23:46,13,0,0,9664,0,0,198803,363050,Won't Do
Accounts Payable,,CCBFIAP18-1550,Task,Resolved,21.04.2022 11:32:34,Automatic invoice procedure|,,21.04.2022 11:34:39,13.02.2023 09:39:25,2,0,0,429004,0,0,142894,0,Won't Do
Accounts Payable,,CCBFIAP18-1549,Task,Closed,21.04.2022 10:07:14,Automatic invoice procedure|,,21.04.2022 10:13:22,13.09.2022 12:23:46,6,0,0,20068,0,0,188861,363050,Done
Accounts Payable,,CCBFIAP18-1548,Task,Closed,21.04.2022 08:19:59,,,21.04.2022 08:20:06,13.09.2022 12:23:45,0,0,0,27366,0,0,181675,363050,Done
Accounts Payable,,CCBFIAP18-1547,Task,Closed,20.04.2022 18:25:38,,,20.04.2022 18:36:43,13.09.2022 12:23:47,11,0,0,2845,0,3946,203074,363050,Done
Accounts Payable,,CCBFIAP18-1546,Task,Closed,20.04.2022 17:26:55,,,20.04.2022 17:30:09,08.02.2023 13:27:13,3,0,256096,23,0,166996,0,149866,Won't Do
Accounts Payable,,CCBFIAP18-1545,Task,Closed,20.04.2022 14:34:21,,,20.04.2022 14:44:47,13.09.2022 12:23:47,10,0,0,4,0,0,210094,363050,Done
Accounts Payable,,CCBFIAP18-1542,Task,Closed,20.04.2022 10:32:00,Future Lab|,,05.05.2022 08:59:29,05.05.2022 08:59:31,21507,0,0,0,0,0,0,551894,Done
Accounts Payable,,CCBFIAP18-1537,Task,Closed,20.04.2022 10:25:03,Document Management|,,20.04.2022 16:28:16,20.04.2022 16:28:27,363,0,0,0,0,0,0,573045,Done
Accounts Payable,,CCBFIAP18-1536,Task,Closed,20.04.2022 10:23:26,Automatic invoice procedure|,,11.05.2022 12:45:40,11.05.2022 12:45:43,30382,0,0,0,0,0,0,543028,Done
Accounts Payable,,CCBFIAP18-1535,Task,New,20.04.2022 09:45:51,Document Management|,,20.04.2022 09:49:24,,322518,0,11463,239466,0,0,0,0,
Accounts Payable,,CCBFIAP18-1534,Task,Closed,19.04.2022 17:50:29,,,20.04.2022 19:07:52,13.09.2022 12:23:45,1517,0,0,7,0,0,209828,363050,Done
Accounts Payable,,CCBFIAP18-1533,Task,Resolved,19.04.2022 14:55:08,Automatic invoice procedure|,,19.04.2022 14:56:03,20.07.2022 12:46:36,0,0,0,24695,0,107654,442227,0,Done
Accounts Payable,,CCBFIAP18-1532,Task,Resolved,19.04.2022 10:19:36,,,19.04.2022 10:27:50,06.07.2022 18:51:18,8,0,0,1,0,112821,462022,0,Done
Accounts Payable,,CCBFIAP18-1531,Task,Closed,14.04.2022 10:01:50,Document Management|,,14.04.2022 10:04:33,28.04.2022 08:50:09,2,0,10444,9640,0,0,0,561983,Done
Accounts Payable,,CCBFIAP18-1530,Story,Resolved,14.04.2022 09:41:39,Document Management|,,14.04.2022 09:48:54,11.07.2022 14:20:25,7,0,15,126975,0,0,455093,0,Done
Accounts Payable,,CCBFIAP18-1529,Task,Closed,14.04.2022 08:32:02,Document Management|,,14.04.2022 08:32:13,29.09.2022 16:28:14,15797,3,2,118204,0,63319,45067,339765,Duplicate
Accounts Payable,,CCBFIAP18-1528,Task,New,14.04.2022 07:34:35,,,,,582219,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1527,Task,Closed,12.04.2022 16:07:30,Future Lab|,,12.04.2022 16:10:04,20.12.2022 15:42:44,2,0,0,247372,33024,0,82456,221731,Done
Accounts Payable,,CCBFIAP18-1526,Task,Resolved,12.04.2022 15:52:38,Automatic invoice procedure|,,12.04.2022 15:55:41,30.01.2023 10:01:32,3,0,0,421565,0,0,163032,0,Done
Accounts Payable,,CCBFIAP18-1525,Task,In Review,11.04.2022 21:25:36,Automatic invoice procedure|STARD|,,11.04.2022 21:25:48,,0,0,396655,5,189046,0,0,0,
Accounts Payable,,CCBFIAP18-1524,Task,Closed,11.04.2022 21:02:18,Invoice Verification|TBB|,,11.04.2022 21:05:32,20.07.2022 10:52:44,3,0,1,33801,0,0,109583,442341,Done
Accounts Payable,,CCBFIAP18-1523,Task,Pending,11.04.2022 17:43:45,Automatic invoice procedure|,,11.04.2022 17:48:09,,4,0,0,13840,0,572085,0,0,
Accounts Payable,,CCBFIAP18-1522,Task,Resolved,11.04.2022 17:35:20,,,11.04.2022 17:57:31,06.07.2022 16:15:28,22,0,0,75214,0,48522,462178,0,Done
Accounts Payable,,CCBFIAP18-1521,Task,New,11.04.2022 16:39:06,Automatic invoice procedure|,,,,585994,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1520,Task,Resolved,11.04.2022 15:07:38,,,09.09.2022 13:24:20,09.09.2022 13:24:20,217336,0,0,0,0,0,368749,0,Done
Accounts Payable,,CCBFIAP18-1519,Task,Closed,08.04.2022 17:14:42,,,08.04.2022 18:11:07,08.02.2023 13:23:07,56,0,0,65622,0,374729,0,149870,Won't Do
Accounts Payable,,CCBFIAP18-1518,Task,Closed,08.04.2022 16:01:07,Accounts Payable Accounting|TBB|,,08.04.2022 16:02:04,11.10.2022 18:59:30,0,0,0,28361,0,0,239656,322334,Done
Accounts Payable,,CCBFIAP18-1517,Sub-task,In Progress,08.04.2022 14:48:39,,,08.04.2022 14:48:57,,0,0,0,590424,0,0,0,0,
Accounts Payable,,CCBFIAP18-1516,Sub-task,In Review,07.04.2022 15:14:42,,,07.04.2022 15:15:28,,0,0,0,334156,257681,0,0,0,
Accounts Payable,,CCBFIAP18-1515,Task,Closed,07.04.2022 13:29:43,,,07.04.2022 13:29:53,13.09.2022 12:23:45,0,0,0,19850,0,0,209043,363050,Done
Accounts Payable,,CCBFIAP18-1514,Task,Closed,07.04.2022 09:39:25,,,07.04.2022 09:40:15,13.09.2022 12:22:00,0,0,0,47447,0,0,181673,363051,Done
Accounts Payable,,CCBFIAP18-1513,Task,Closed,07.04.2022 09:37:23,,,07.04.2022 09:37:31,13.09.2022 12:22:07,0,0,2,47447,0,0,181674,363051,Done
Accounts Payable,,CCBFIAP18-1512,Story,In Progress,06.04.2022 16:11:31,Automatic invoice procedure|,,22.06.2022 17:40:38,,110969,0,0,482253,0,0,0,0,
Accounts Payable,,CCBFIAP18-1511,Task,Closed,07.04.2022 07:21:30,,,07.04.2022 07:21:34,13.09.2022 12:22:04,0,0,10075,0,0,0,219184,363051,Done
Accounts Payable,,CCBFIAP18-1510,Task,Closed,07.04.2022 07:20:25,,,07.04.2022 07:20:29,13.09.2022 12:21:57,0,0,7166,60507,0,0,161587,363051,Done
Accounts Payable,,CCBFIAP18-1509,Task,Closed,07.04.2022 07:13:40,Automatic invoice procedure|,,07.04.2022 07:16:16,13.09.2022 12:22:05,2,0,0,46081,0,0,183184,363051,Done
Accounts Payable,,CCBFIAP18-1508,Task,In Progress,06.04.2022 22:10:41,Invoice Verification|TBB|,,07.04.2022 09:33:59,,683,0,27293,564886,0,0,0,0,
Accounts Payable,,CCBFIAP18-1507,Task,Pending,06.04.2022 22:03:39,Invoice Verification|STARD ATLAS|TBB|,,06.04.2022 22:03:53,,0,0,0,20766,0,572102,0,0,
Accounts Payable,,CCBFIAP18-1506,Task,Closed,06.04.2022 17:48:00,Accounts Payable Accounting|TBB|,,06.04.2022 17:53:09,11.10.2022 18:59:30,5,0,2889,60344,0,0,207552,322334,Won't Do
Accounts Payable,,CCBFIAP18-1505,Task,Closed,06.04.2022 17:46:57,Accounts Payable Accounting|TBB|,,06.04.2022 17:53:15,11.10.2022 18:59:27,6,0,63248,0,0,0,207538,322334,Done
Accounts Payable,,CCBFIAP18-1504,Story,Closed,06.04.2022 14:01:40,TBB|,,05.07.2022 12:40:11,05.07.2022 12:40:16,129518,0,0,0,0,0,0,463833,Done
Accounts Payable,,CCBFIAP18-1503,Story,In Specification,06.04.2022 09:48:30,Document Management|SPIDER|TBB|,,06.04.2022 11:20:40,,92,593513,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1502,Task,Closed,06.04.2022 08:33:36,,,06.04.2022 08:33:45,13.09.2022 12:21:57,0,0,21585,0,0,27368,181674,363051,Done
Accounts Payable,,CCBFIAP18-1501,Task,Closed,06.04.2022 08:32:40,,,06.04.2022 08:32:48,13.09.2022 12:22:09,0,0,21585,0,0,27369,181674,363051,Done
Accounts Payable,,CCBFIAP18-1500,Task,Closed,06.04.2022 08:31:45,,,06.04.2022 08:31:51,13.09.2022 12:22:02,0,0,21586,0,0,27369,181674,363051,Done
Accounts Payable,,CCBFIAP18-1499,Task,Closed,06.04.2022 08:30:12,,,06.04.2022 08:30:18,13.09.2022 12:22:07,0,0,21587,0,0,27369,181674,363051,Done
Accounts Payable,,CCBFIAP18-1498,Task,Closed,05.04.2022 19:25:07,,,05.04.2022 19:25:21,13.09.2022 12:22:05,0,0,8126,0,0,4184,219105,363051,Done
Accounts Payable,,CCBFIAP18-1497,Task,New,05.04.2022 15:15:53,TBB|,,,,594717,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1496,Task,Resolved,05.04.2022 14:28:45,,,05.04.2022 14:29:02,05.07.2022 10:38:11,0,0,0,130809,0,0,463955,0,Done
Accounts Payable,,CCBFIAP18-1495,Task,Closed,05.04.2022 12:46:35,Accounts Payable Accounting|MDBB|,,05.04.2022 12:48:15,11.10.2022 18:59:31,1,0,1,143416,0,19123,109990,322334,Done
Accounts Payable,,CCBFIAP18-1494,Task,Closed,05.04.2022 08:30:51,Accounts Payable Accounting|,,05.04.2022 08:35:44,11.10.2022 18:59:26,4,0,224708,0,0,0,48074,322334,Rejected
Accounts Payable,,CCBFIAP18-1493,Task,Closed,05.04.2022 08:26:07,Accounts Payable Accounting|,,05.04.2022 08:27:03,24.08.2022 14:14:30,0,0,70791,251,0,0,132344,391739,Duplicate
Accounts Payable,,CCBFIAP18-1492,Task,Resolved,05.04.2022 08:25:03,,,23.01.2023 10:43:30,23.01.2023 10:43:30,422058,0,0,0,0,0,173070,0,Done
Accounts Payable,,CCBFIAP18-1491,Task,New,05.04.2022 08:22:54,,,,,595130,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1490,Task,Closed,05.04.2022 08:17:40,Accounts Payable Accounting|TBB|,,05.04.2022 08:19:46,11.10.2022 18:59:27,2,0,8,49464,0,86108,137218,322334,Done
Accounts Payable,,CCBFIAP18-1489,Sub-task,In Progress,04.04.2022 17:10:16,,,04.04.2022 17:12:39,,2,0,0,596040,0,0,0,0,
Accounts Payable,,CCBFIAP18-1488,Story,Closed,01.04.2022 21:38:30,Automatic invoice procedure|TBB|,,05.04.2022 15:07:50,13.09.2022 12:22:04,5369,0,72053,0,0,7211,152409,363051,Done
Accounts Payable,,CCBFIAP18-1487,Task,Closed,01.04.2022 18:11:26,Automatic invoice procedure|,,01.04.2022 18:13:15,22.03.2023 10:50:58,1,0,0,120090,0,65097,325569,89542,Done
Accounts Payable,,CCBFIAP18-1486,Task,Closed,01.04.2022 17:55:45,Automatic invoice procedure|,,01.04.2022 17:56:34,22.03.2023 10:51:27,0,0,0,120113,0,65098,325563,89542,Done
Accounts Payable,,CCBFIAP18-1485,Story,Closed,01.04.2022 11:36:17,Accounts Payable Accounting|TBB|,,06.04.2022 18:22:55,13.09.2022 12:22:09,7606,0,61749,0,0,0,168290,363051,Done
Accounts Payable,,CCBFIAP18-1484,Story,Resolved,01.04.2022 11:06:08,TBB|,,21.04.2022 10:54:42,27.04.2022 15:54:06,28788,0,0,8939,0,0,562999,0,Done
Accounts Payable,,CCBFIAP18-1483,Task,In Progress,30.03.2022 16:35:53,Invoice Verification|,,30.03.2022 16:38:08,,2,0,0,603275,0,0,0,0,
Accounts Payable,,CCBFIAP18-1482,Task,In Progress,30.03.2022 15:51:38,Future Lab|IBV/NBK|,,30.03.2022 15:52:03,,0,0,11087,592234,0,0,0,0,
Accounts Payable,,CCBFIAP18-1481,Task,Closed,30.03.2022 12:08:50,,,30.03.2022 12:08:57,13.09.2022 12:22:06,0,0,223,8225,0,0,232044,363051,Done
Accounts Payable,,CCBFIAP18-1480,Task,Closed,30.03.2022 12:04:35,,,30.03.2022 12:04:42,13.09.2022 12:22:00,0,0,0,8452,0,0,232044,363051,Done
Accounts Payable,,CCBFIAP18-1479,Task,Closed,30.03.2022 11:56:14,,,30.03.2022 11:58:38,13.09.2022 12:21:57,2,0,5,8453,0,0,232044,363051,Done
Accounts Payable,,CCBFIAP18-1478,Story,Closed,29.03.2022 11:44:39,,,29.03.2022 11:47:23,13.09.2022 12:22:02,2,0,0,2836,0,0,239116,363051,Done
Accounts Payable,,CCBFIAP18-1477,Story,Closed,28.03.2022 15:25:17,Accounts Payable Accounting|OPC|,,28.03.2022 21:56:26,13.09.2022 12:22:04,391,0,50030,0,0,0,192755,363051,Done
Accounts Payable,,CCBFIAP18-1476,Story,In Review,28.03.2022 15:01:38,Document Management|FDS|KWOM|,,28.03.2022 15:04:29,,2,0,182783,18547,404917,0,0,0,
Accounts Payable,,CCBFIAP18-1475,Defect,Closed,25.03.2022 17:50:45,,,27.01.2023 09:18:13,27.01.2023 13:49:54,443007,0,0,271,0,0,0,167123,Cannot Reproduce
Accounts Payable,,CCBFIAP18-1474,Task,Resolved,25.03.2022 13:01:52,Automatic invoice procedure|STARD ATLAS|,,25.03.2022 13:02:08,23.01.2023 10:31:07,0,0,0,437608,0,0,173082,0,Done
Accounts Payable,,CCBFIAP18-1473,Task,Closed,24.03.2022 14:44:15,,,25.03.2022 12:55:09,13.09.2022 12:21:58,1330,0,0,0,0,0,247646,363051,Duplicate
Accounts Payable,,CCBFIAP18-1472,Task,Closed,24.03.2022 14:41:36,,,25.03.2022 12:54:46,13.09.2022 12:21:56,1333,0,0,0,0,0,247647,363051,Duplicate
Accounts Payable,,CCBFIAP18-1471,Task,Closed,24.03.2022 14:40:44,,,25.03.2022 12:54:29,13.09.2022 12:22:05,1333,0,0,1,0,0,247646,363051,Duplicate
Accounts Payable,,CCBFIAP18-1470,Task,Resolved,24.03.2022 14:29:34,Automatic invoice procedure|STARD|,,25.03.2022 12:57:15,23.01.2023 10:48:59,1347,0,1,437630,0,0,173064,0,Won't Do
Accounts Payable,,CCBFIAP18-1469,Story,Resolved,24.03.2022 14:21:23,,,24.04.2023 11:04:26,24.04.2023 11:04:26,570043,0,0,0,0,0,42009,0,Done
Accounts Payable,,CCBFIAP18-1468,Story,Resolved,24.03.2022 14:20:39,,,24.11.2022 18:42:36,24.04.2023 11:04:20,353061,0,0,216981,0,0,42009,0,Done
Accounts Payable,,CCBFIAP18-1467,Story,Resolved,24.03.2022 14:19:04,,,24.11.2022 18:44:18,24.11.2022 18:44:24,353065,0,0,0,0,0,258989,0,Done
Accounts Payable,,CCBFIAP18-1466,Story,Closed,24.03.2022 14:17:30,Accounts Payable Accounting|,,17.11.2022 15:04:51,25.01.2023 19:35:47,342767,0,0,0,10298,0,89331,169658,Done
Accounts Payable,,CCBFIAP18-1465,Story,Resolved,24.03.2022 14:16:03,,,09.09.2022 13:23:42,09.09.2022 13:23:42,243307,0,0,0,0,0,368750,0,Done
Accounts Payable,,CCBFIAP18-1464,Story,Resolved,24.03.2022 14:13:05,,,09.09.2022 13:23:23,09.09.2022 13:23:23,243310,0,0,0,0,0,368750,0,Done
Accounts Payable,,CCBFIAP18-1463,Story,Resolved,24.03.2022 14:10:41,,,24.03.2022 14:38:44,09.09.2022 13:23:08,28,0,0,60456,0,182828,368750,0,Done
Accounts Payable,,CCBFIAP18-1462,Story,Closed,24.03.2022 13:57:36,,,19.04.2022 13:05:57,13.09.2022 12:22:06,37388,0,0,22926,0,0,188709,363051,Done
Accounts Payable,,CCBFIAP18-1461,Story,Resolved,24.03.2022 13:56:02,,,24.03.2022 14:38:13,09.09.2022 13:22:44,42,0,0,243284,0,0,368751,0,Done
Accounts Payable,,CCBFIAP18-1460,Story,Closed,24.03.2022 13:54:35,,,24.03.2022 14:38:27,13.09.2022 12:22:04,43,0,0,62099,0,0,186884,363051,Done
Accounts Payable,,CCBFIAP18-1459,Epic,Closed,24.03.2022 13:51:12,,,24.03.2022 14:38:19,13.10.2022 15:01:45,47,0,0,292343,0,0,0,319692,Won't Do
Accounts Payable,,CCBFIAP18-1458,Task,Closed,24.03.2022 13:28:37,Document Management|,,24.03.2022 13:29:24,13.09.2022 12:22:01,0,0,27084,19592,0,0,202375,363051,Done
Accounts Payable,,CCBFIAP18-1457,Task,Closed,23.03.2022 17:34:38,,,23.03.2022 17:35:00,13.09.2022 12:22:07,0,0,0,11095,0,0,239151,363051,Done
Accounts Payable,,CCBFIAP18-1456,Task,Resolved,23.03.2022 16:41:29,Automatic invoice procedure|,,23.03.2022 16:54:16,13.10.2022 06:27:04,12,0,0,71827,0,9914,438425,93171,Done
Accounts Payable,,CCBFIAP18-1455,Task,Closed,22.03.2022 09:59:11,Invoice Verification|TBB|,,22.03.2022 09:59:40,26.04.2023 15:18:16,0,0,2780,573537,0,0,0,38875,Done
Accounts Payable,,CCBFIAP18-1454,Task,Closed,22.03.2022 08:32:32,Accounts Payable Accounting|TBB|,,22.03.2022 08:32:58,11.10.2022 18:59:28,0,0,0,8610,0,61053,223281,322334,Done
Accounts Payable,,CCBFIAP18-1453,Task,Closed,22.03.2022 08:29:57,Accounts Payable Accounting|TBB|,,22.03.2022 08:30:26,12.09.2022 08:12:40,0,0,11553,0,0,0,231612,372116,Duplicate
Accounts Payable,,CCBFIAP18-1452,Task,Closed,22.03.2022 08:22:52,Future Lab|,,22.03.2022 08:23:48,18.07.2022 17:38:12,0,0,0,170474,0,0,0,444815,Done
Accounts Payable,,CCBFIAP18-1451,Sub-task,Closed,21.03.2022 18:06:50,,,04.04.2022 17:04:34,21.06.2022 17:22:36,20097,0,0,112338,0,0,0,483711,Done
Accounts Payable,,CCBFIAP18-1450,Sub-task,Closed,21.03.2022 18:02:26,,,29.03.2022 08:29:12,31.03.2022 08:01:14,10946,0,0,2852,0,0,0,602352,Done
Accounts Payable,,CCBFIAP18-1449,Story,Resolved,21.03.2022 08:05:54,,,28.03.2022 12:04:24,27.04.2022 15:53:41,10318,0,40586,2842,0,0,563000,0,Done
Accounts Payable,,CCBFIAP18-1448,Task,Closed,17.03.2022 17:11:16,COSMIC|TBB|,,17.03.2022 17:11:38,13.09.2022 12:22:01,0,0,0,0,0,16768,242141,363051,Done
Accounts Payable,,CCBFIAP18-1447,Sub-task,In Progress,16.03.2022 16:36:59,Invoice Verification|,,16.03.2022 18:22:28,,105,0,0,623331,0,0,0,0,
Accounts Payable,,CCBFIAP18-1446,Task,Closed,16.03.2022 16:07:03,,,16.03.2022 16:07:28,13.09.2022 12:22:02,0,0,0,51389,0,0,209024,363051,Done
Accounts Payable,,CCBFIAP18-1445,Task,Closed,16.03.2022 16:02:13,,,16.03.2022 16:02:20,13.09.2022 12:22:01,0,0,0,8215,0,0,252203,363051,Done
Accounts Payable,,CCBFIAP18-1444,Task,Closed,16.03.2022 15:57:19,,,16.03.2022 15:57:26,13.09.2022 12:22:07,0,0,78818,0,0,0,181606,363051,Done
Accounts Payable,,CCBFIAP18-1443,Task,Closed,16.03.2022 15:49:52,,,16.03.2022 15:49:59,13.09.2022 12:21:59,0,0,12,8215,0,0,252203,363051,Done
Accounts Payable,,CCBFIAP18-1440,Task,Open,15.03.2022 08:33:14,,,15.03.2022 08:33:31,,0,0,594727,30632,0,0,0,0,
Accounts Payable,,CCBFIAP18-1439,Task,New,15.03.2022 08:24:08,Automatic invoice procedure|,,16.03.2022 10:51:32,,232962,0,392406,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1438,Task,Closed,14.03.2022 18:31:06,Automatic invoice procedure|,,14.03.2022 18:32:10,22.03.2023 12:30:33,1,0,0,145975,0,65098,325684,89443,Done
Accounts Payable,,CCBFIAP18-1437,Story,In Progress,14.03.2022 18:16:57,Automatic invoice procedure|,,14.03.2022 18:21:02,,4,0,0,626212,0,0,0,0,
Accounts Payable,,CCBFIAP18-1436,Sub-task,Closed,14.03.2022 15:49:36,Invoice Verification|,,15.03.2022 09:05:51,25.01.2023 13:55:01,1036,0,0,455328,0,0,0,169998,Won't Do
Accounts Payable,,CCBFIAP18-1435,Task,In Progress,14.03.2022 15:43:01,,,14.03.2022 15:44:35,,1,0,0,626369,0,0,0,0,
Accounts Payable,,CCBFIAP18-1434,Task,Closed,14.03.2022 08:36:22,Document Management|,,14.03.2022 08:37:41,21.04.2022 15:22:18,1,0,55124,0,0,0,0,571671,Duplicate
Accounts Payable,,CCBFIAP18-1433,Task,Closed,11.03.2022 12:00:54,,,11.03.2022 12:01:13,13.09.2022 12:22:05,0,0,15637,50704,0,0,201518,363051,Done
Accounts Payable,,CCBFIAP18-1432,Sub-task,Closed,11.03.2022 11:15:38,,,08.02.2023 13:40:30,08.02.2023 13:40:30,481104,0,0,0,0,0,0,149853,Won't Do
Accounts Payable,,CCBFIAP18-1431,Sub-task,Open,11.03.2022 11:09:50,,,,,630964,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1430,Sub-task,Open,11.03.2022 10:57:03,,,,,630976,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1429,Sub-task,Open,11.03.2022 10:42:09,,,,,630991,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1428,Task,Closed,10.03.2022 07:51:35,,,10.03.2022 08:04:46,13.09.2022 12:22:02,13,0,0,7237,0,0,262299,363051,Done
Accounts Payable,,CCBFIAP18-1427,Story,Closed,09.03.2022 19:10:52,,,09.03.2022 19:12:50,13.09.2022 12:22:01,1,0,0,10876,0,0,259432,363051,Done
Accounts Payable,,CCBFIAP18-1426,Test Execution,Closed,09.03.2022 16:25:07,,,09.03.2022 16:25:08,09.03.2022 16:27:11,0,0,0,2,0,0,0,633526,
Accounts Payable,,CCBFIAP18-1425,Test Set,Inactive,09.03.2022 16:22:50,,,14.03.2022 13:46:19,,7043,0,115719,0,0,510767,0,0,0,
Accounts Payable,,CCBFIAP18-1424,Test,Inactive,09.03.2022 16:14:46,STARD|TBB|,,09.03.2022 16:27:45,,12,0,0,116341,0,517183,0,0,
Accounts Payable,,CCBFIAP18-1423,Story,New,08.03.2022 17:52:10,,,,,634881,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1422,Task,Closed,08.03.2022 13:36:45,Automatic invoice procedure|,,08.03.2022 13:38:39,13.09.2022 12:22:08,1,0,0,90484,0,0,181598,363051,Done
Accounts Payable,,CCBFIAP18-1420,Task,Closed,08.03.2022 08:22:58,Accounts Payable Accounting|,,10.03.2022 08:20:07,13.09.2022 12:22:00,2877,0,0,100796,0,0,168725,363051,Done
Accounts Payable,,CCBFIAP18-1419,Task,Resolved,07.03.2022 06:44:09,Automatic invoice procedure|,,07.03.2022 06:44:16,12.04.2023 06:41:36,0,0,206710,0,0,369484,60794,0,Won't Do
Accounts Payable,,CCBFIAP18-1418,Task,Closed,04.03.2022 23:05:33,TBB|,,04.03.2022 23:06:50,13.09.2022 12:22:02,1,0,25056,2856,0,0,249362,363051,Done
