Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Res,Closed Date,Funnel,In Analysis,Backlog,In Implementation,Blocker,Completed,Monitoring,Done,Resolution
The APP ART,,THEAPP-1281,Feature,Done,25.08.2021 09:53,App ART Funnel|Greatwall|,,28.10.2021 16:59,Done ,08.12.2021 07:52,0,92585,58492,0,0,0,0,477053,Done 
The APP ART,,THEAPP-1277,Feature,Done,24.08.2021 14:16,Greatwall|Stromberg|,,08.09.2021 15:16,Done ,24.02.2022 03:37,0,93762,102144,68412,0,0,0,364987,Done 
The APP ART,,THEAPP-1276,Feature,Completed,24.08.2021 13:05,Griffin|Stromberg|,,15.09.2021 09:43, ,28.02.2022 10:57,0,68910,72018,129659,0,358788,0,0, 
The APP ART,,THEAPP-1275,Feature,Done,24.08.2021 08:55,Greatwall|,,12.04.2022 14:35,Won't Do ,27.06.2022 15:10,0,442454,0,0,0,0,0,187174,Won't Do 
The APP ART,,THEAPP-1274,Feature,Done,24.08.2021 08:50,Greatwall|,,13.01.2022 12:44,Done ,24.05.2022 04:43,0,332984,59888,0,0,0,0,236761,Done 
The APP ART,,THEAPP-1273,Feature,Done,23.08.2021 22:08,Greatwall|,,12.04.2022 14:35,Done ,10.08.2022 15:48,0,445603,18843,42052,0,0,0,123776,Done 
The APP ART,,THEAPP-1272,Feature,Funnel,23.08.2021 22:00,Greatwall|,,13.01.2022 08:59, ,,315538,205139,0,0,109606,0,0,0, 
The APP ART,,THEAPP-1271,Feature,Funnel,23.08.2021 21:56,,,,,,630289,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1269,Feature,E2E Test,23.08.2021 21:53,Greatwall|,,28.10.2021 16:58, ,,0,94744,50027,443471,42047,0,0,0, 
The APP ART,,THEAPP-1268,Feature,Done,23.08.2021 21:35,App ART Funnel|,,04.02.2022 14:19,Won't Do ,04.02.2022 14:19,0,237163,0,0,0,0,0,393145,Won't Do 
The APP ART,,THEAPP-1267,Feature,Funnel,23.08.2021 21:19,App ART Funnel|,,,,,630325,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1266,Feature,Funnel,23.08.2021 21:08,App ART Funnel|,,,,,630336,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1265,Feature,E2E Test,23.08.2021 17:08,Greatwall|,,08.09.2021 15:04, ,,0,54334,90727,446519,38993,0,0,0, 
The APP ART,,THEAPP-1264,Feature,Done,23.08.2021 16:32,App ART Funnel|Greatwall|P&S|Release 2.0|Release 3.0|Release 3.1|Release 3.2|,,11.04.2022 15:06,Won't Do ,06.07.2022 13:35,47538,332554,61898,11668,2642,0,0,174309,Won't Do 
The APP ART,,THEAPP-1263,Feature,Done,23.08.2021 16:26,Greatwall|,,08.09.2021 15:05,Done ,10.08.2022 15:49,0,63076,0,50388,393377,0,0,123776,Done 
The APP ART,,THEAPP-1262,Feature,Done,23.08.2021 15:56,Greatwall|,,20.10.2021 13:19,Won't Do ,15.02.2022 11:45,37002,83363,0,0,132823,0,0,377459,Won't Do 
The APP ART,,THEAPP-1261,Feature,Done,23.08.2021 15:43,Greatwall|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|,,08.09.2021 15:09,Done ,13.06.2022 08:01,0,63119,0,0,359776,0,0,207764,Done 
The APP ART,,THEAPP-1260,Feature,Done,23.08.2021 11:42,,,04.02.2022 14:17,Won't Do ,04.02.2022 14:17,0,237755,0,0,0,0,0,393147,Won't Do 
The APP ART,,THEAPP-1259,Feature,Done,23.08.2021 09:27,Greatwall|Mario|SPECTRE|,,16.03.2022 11:39,Won't Do ,16.03.2022 11:39,0,295331,0,0,0,0,0,335705,Won't Do 
The APP ART,,THEAPP-1258,Feature,In Implementation,20.08.2021 16:41,Pikachu|Stark|Stromberg|,,11.01.2022 17:32, ,,0,239095,28492,367336,0,0,0,0, 
The APP ART,,THEAPP-1257,Feature,Funnel,16.08.2021 09:58,Android|,,,,,641086,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1256,Feature,Funnel,13.08.2021 11:06,Design|Mario|Stark|,,,,,645338,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1255,Feature,Funnel,12.08.2021 12:33,Android|Design|iOS|,,,,,646691,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1254,Feature,Done,12.08.2021 10:19,Lebowski|,,07.07.2022 09:22,Done ,25.07.2022 12:25,0,489786,5,10012,0,0,0,147020,Done 
The APP ART,,THEAPP-1253,Feature,Done,11.08.2021 12:28,App ART Funnel|CR|Lebowski|Mario|P&S|,,11.08.2021 12:33,Done ,12.04.2022 16:26,11365,78441,231122,30667,0,0,0,296538,Done 
The APP ART,,THEAPP-1252,Feature,Done,10.08.2021 13:52,App ART Funnel|Lebowski|P&S|Release 2.0|Release 3.0|Release 3.1|Release 4.0|,,10.08.2021 15:05,Done ,28.09.2021 17:43,0,72,0,70718,0,0,0,578701,Done 
The APP ART,,THEAPP-1251,Feature,Done,09.08.2021 13:39,App ART Funnel|P&S|Release 3.0|Release 3.1|Skywalker|Stromberg|,,09.08.2021 13:46,Done ,13.07.2022 11:24,0,34514,362761,89307,0,0,0,164360,Done 
The APP ART,,THEAPP-1250,Feature,Done,09.08.2021 13:26,App ART Funnel|P&S|Release 3.0|Release 3.1|Skywalker|,,09.08.2021 13:38,Done ,31.05.2022 12:09,0,34528,148314,241878,0,0,0,226235,Done 
The APP ART,,THEAPP-1248,Feature,Done,06.08.2021 16:38,Mario|,,26.01.2022 11:35,Done ,26.01.2022 11:35,0,248816,0,0,0,0,0,406270,Done 
The APP ART,,THEAPP-1247,Feature,Done,05.08.2021 16:04,App ART Funnel|P&S|Release 3.0|Release 3.1|Skywalker|,,25.08.2021 11:53,Done ,14.12.2021 13:21,0,40131,87854,60489,0,0,0,468083,Done 
The APP ART,,THEAPP-1246,Feature,Done,05.08.2021 11:59,App ART Funnel|VICI|,,20.04.2022 14:05,Done ,02.09.2022 14:17,0,371646,77983,116427,0,0,0,90747,Done 
The APP ART,,THEAPP-1245,Feature,Done,03.08.2021 12:11,Griffin|Skywalker|,,09.12.2021 08:17,Done ,15.07.2022 07:48,0,233060,70591,194324,0,0,0,161696,Done 
The APP ART,,THEAPP-1236,Feature,Done,30.07.2021 13:23,PCS|Pikachu|,,11.10.2021 10:18,Done ,23.09.2022 08:49,0,104934,382986,74814,0,41790,0,60835,Done 
The APP ART,,THEAPP-1231,Feature,Done,28.07.2021 13:15,Android|iOS|Mario|P&S|PCS|Pikachu|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|Stromberg|,,10.08.2021 08:30,Done ,30.11.2021 13:07,0,18434,0,161556,0,0,0,488257,Done 
The APP ART,,THEAPP-1225,Feature,Funnel,27.07.2021 08:53,Backend|Griffin|,,,,,669951,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1224,Feature,Done,26.07.2021 17:24,App ART Funnel|Backend|Griffin|,,10.09.2021 09:43,Done ,18.10.2022 11:33,0,92193,171076,382937,0,0,0,24672,Done 
The APP ART,,THEAPP-1223,Feature,Done,26.07.2021 17:18,App ART Funnel|Backend|Release 3.0|Release 3.1|Release 3.2|Stark|,,18.01.2022 15:56,Done ,17.03.2022 16:48,0,303553,20110,13265,0,0,0,333957,Done 
The APP ART,,THEAPP-1222,Feature,Done,26.07.2021 16:47,App ART Funnel|Backend|Release 3.0|Release 3.1|Release 3.2|Stark|,,18.01.2022 15:56,Done ,17.03.2022 16:48,0,303448,133,33377,0,0,0,333957,Done 
The APP ART,,THEAPP-1221,Feature,Backlog,24.07.2021 23:20,BOND|,,18.05.2022 16:55, ,,0,508891,164512,0,0,0,0,0, 
The APP ART,,THEAPP-1220,Feature,In Implementation,23.07.2021 12:41,App ART Funnel|Greatwall|Panda|,,05.08.2021 16:54, ,,0,18972,225628,430881,0,0,0,0, 
The APP ART,,THEAPP-1219,Feature,Backlog,23.07.2021 12:33,Greatwall|Panda|,,28.10.2021 16:54, ,,0,139940,535551,0,0,0,0,0, 
The APP ART,,THEAPP-1218,Feature,Done,23.07.2021 12:21,Greatwall|,,08.09.2021 15:10,Done ,02.03.2022 05:05,0,319243,0,0,0,0,0,356260,Done 
The APP ART,,THEAPP-1217,Feature,Done,21.07.2021 16:52,Lebowski|P&S|Release 2.0|Release 3.0|Release 3.1|Release 4.0|,,21.07.2021 17:38,Done ,07.09.2021 13:17,0,45,28424,40433,0,0,0,609208,Done 
The APP ART,,THEAPP-1215,Feature,Done,20.07.2021 15:51,Android|App ART Funnel|iOS|PCS|Release 4.0|Stark|,,21.01.2022 15:01,Won't Do ,21.01.2022 15:01,0,266349,0,0,0,0,0,413264,Won't Do 
The APP ART,,THEAPP-1214,Feature,Done,20.07.2021 15:27,App ART Funnel|Greatwall|VICI|,,05.08.2021 16:53,Done ,12.04.2022 11:11,0,23125,112006,158089,109635,0,0,276777,Done 
The APP ART,,THEAPP-1213,Feature,Done,20.07.2021 15:26,App ART Funnel|Greatwall|,,05.08.2021 16:53,Done ,01.12.2021 09:56,0,23126,97458,171274,20269,0,0,367506,Done 
The APP ART,,THEAPP-1212,Feature,Done,20.07.2021 15:17,App ART Funnel|Greatwall|,,05.08.2021 16:54,Done ,26.11.2021 12:40,0,23136,149333,13132,0,0,0,494044,Done 
The APP ART,,THEAPP-1211,Feature,Done,20.07.2021 15:14,App ART Funnel|Greatwall|Griffin|Lebowski|,,08.09.2021 15:15,Done ,10.03.2022 11:38,0,103408,90732,129610,11550,0,0,344346,Done 
The APP ART,,THEAPP-1210,Feature,Done,20.07.2021 14:59,App ART Funnel|Greatwall|,,05.08.2021 16:54,Done ,26.11.2021 13:16,0,30774,89837,32020,33023,0,0,494008,Done 
The APP ART,,THEAPP-1209,Feature,Done,20.07.2021 14:57,Greatwall|,,28.10.2021 16:51,Done ,02.12.2021 10:47,0,144114,27144,22891,0,0,0,485518,Done 
The APP ART,,THEAPP-1208,Feature,E2E Test,20.07.2021 14:52,App ART Funnel|Greatwall|,,05.08.2021 16:56, ,26.11.2021 13:17,0,23163,97460,487392,33019,0,0,38636, 
The APP ART,,THEAPP-1207,Feature,Done,20.07.2021 14:20,App ART Funnel|Greatwall|,,05.08.2021 16:55,Done ,15.12.2021 08:46,0,23194,97462,55927,36199,0,0,466919,Done 
The APP ART,,THEAPP-1203,Feature,Done,20.07.2021 10:14,Greatwall|Release 2.0|Release 3.0|Release 3.1|,,20.10.2021 13:19,Duplicate ,20.04.2022 15:26,117812,132664,11569,0,132824,0,0,285079,Duplicate 
The APP ART,,THEAPP-1201,Feature,Done,20.07.2021 09:31,,,05.08.2022 11:30,Duplicate ,05.08.2022 11:30,0,548759,0,0,0,0,0,131234,Duplicate 
The APP ART,,THEAPP-1200,Feature,Done,20.07.2021 08:57,Griffin|,,05.08.2022 11:36,Duplicate ,05.08.2022 11:36,0,548799,0,0,0,0,0,131228,Duplicate 
The APP ART,,THEAPP-1198,Feature,Done,19.07.2021 15:40,App ART Funnel|Greatwall|,,30.08.2021 18:10,Done ,22.09.2022 08:35,0,60630,61390,164132,332621,0,0,62289,Done 
The APP ART,,THEAPP-1197,Feature,Funnel,19.07.2021 11:49,Release 3.0|Release 3.1|Release 4.0|,,,,,681296,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1196,Feature,Done,19.07.2021 07:32,App ART Funnel|Greatwall|,,23.07.2021 12:37,Done ,11.02.2022 08:25,0,6064,55014,225568,11484,0,0,383420,Done 
The APP ART,,THEAPP-1195,Feature,E2E Test,19.07.2021 07:24,App ART Funnel|Greatwall|,,05.08.2021 16:51, ,,0,25046,97469,522647,36394,0,0,0, 
The APP ART,,THEAPP-1193,Feature,Done,15.07.2021 08:35,App ART Funnel|Greatwall|,,05.08.2021 16:51,Done ,12.10.2021 09:23,0,30735,97472,0,0,0,0,559041,Done 
The APP ART,,THEAPP-1191,Feature,Done,13.07.2021 18:31,App ART Funnel|Backend|Griffin|Mario|P&S|,,15.07.2021 12:13,Won't Do ,08.09.2021 11:37,0,11137,70528,0,0,0,0,607867,Won't Do 
The APP ART,,THEAPP-1189,Feature,Backlog,13.07.2021 06:08,App ART Funnel|Greatwall|,,12.04.2022 14:37, ,,0,393629,296647,0,0,0,0,0, 
The APP ART,,THEAPP-1188,Feature,Backlog,13.07.2021 05:57,App ART Funnel|Greatwall|,,09.06.2022 14:45, ,,0,477168,213119,0,0,0,0,0, 
The APP ART,,THEAPP-1187,Feature,Done,12.07.2021 13:26,,,05.08.2022 11:37,Not Required ,05.08.2022 11:37,0,560050,0,0,0,0,0,131227,Not Required 
The APP ART,,THEAPP-1186,Feature,Done,10.07.2021 23:23,,,22.09.2021 14:13,Won't Do ,22.09.2021 14:13,0,106009,0,0,0,0,0,587552,Won't Do 
The APP ART,,THEAPP-1185,Feature,Done,24.06.2021 08:31,,,24.06.2021 08:32,Duplicate ,24.06.2021 09:24,0,0,25403,0,0,20872,0,671216,Duplicate 
The APP ART,,THEAPP-1184,Feature,Funnel,08.07.2021 16:30,Android|BOD|CR|iOS|VICI|,,,,,696854,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1183,Feature,Funnel,08.07.2021 16:22,Android|BOD|BOND|iOS|,,,,,696862,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1182,Feature,Done,08.07.2021 15:39,App ART Funnel|Lebowski|P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|,,26.08.2021 12:19,Duplicate ,29.04.2022 14:18,0,70360,354358,0,0,0,0,272186,Duplicate 
The APP ART,,THEAPP-1181,Feature,Funnel,07.07.2021 14:33,Griffin|P&S|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|Stark|,,,,,698411,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1180,Feature,Done,07.07.2021 10:21,App ART Funnel|Greatwall|,,05.08.2021 16:50,Done ,12.10.2021 10:46,0,42148,97475,79,0,0,0,558959,Done 
The APP ART,,THEAPP-1179,Feature,Done,07.07.2021 10:15,App ART Funnel|Greatwall|,,05.08.2021 16:50,Done ,26.11.2021 13:19,0,42154,36042,126467,0,0,0,494005,Done 
The APP ART,,THEAPP-1177,Feature,Funnel,07.07.2021 09:09,BOND|Griffin|Mario|,,,,,698736,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1176,Feature,E2E Test,06.07.2021 16:39,Android|Greatwall|Release 4.0|Stromberg|,,11.08.2022 11:47, ,,0,615996,30595,53132,0,0,0,0, 
The APP ART,,THEAPP-1175,Feature,Backlog,05.07.2021 20:49,App ART Funnel|Griffin|P&S|Release 3.2|Release 4.0|Stark|Stromberg|,,11.04.2022 10:17, ,,0,402567,298348,0,0,0,0,0, 
The APP ART,,THEAPP-1173,Feature,Done,02.07.2021 15:19,App ART Funnel|Greatwall|,,08.09.2021 15:12,Done ,08.02.2022 11:12,0,129325,99362,60334,28969,0,0,387572,Done 
The APP ART,,THEAPP-1172,Feature,Done,02.07.2021 15:18,App ART Funnel|Greatwall|,,08.09.2021 15:13,Done ,08.03.2022 11:11,0,129324,99371,129617,0,0,0,347253,Done 
The APP ART,,THEAPP-1171,Feature,Done,02.07.2021 15:11,App ART Funnel|Greatwall|Stromberg|,,24.08.2021 11:29,Done ,16.02.2022 04:52,0,168551,51504,109084,0,0,0,376432,Done 
The APP ART,,THEAPP-1170,Feature,Done,02.07.2021 14:30,App ART Funnel|Greatwall|Mario|,,15.07.2021 12:13,Done ,26.11.2021 13:23,0,49091,97485,65035,0,0,0,494001,Done 
The APP ART,,THEAPP-1169,Feature,Done,02.07.2021 11:35,CR|SPECTRE|VICI|,,07.10.2021 15:51,Done ,12.04.2022 14:14,0,139936,198169,50470,20541,0,0,296671,Done 
The APP ART,,THEAPP-1168,Feature,Done,01.07.2021 17:49,App ART Funnel|P&S|Release 3.0|Release 3.1|Stromberg|,,21.07.2021 13:50,Done ,05.08.2022 22:37,0,28561,237192,277512,33020,0,0,130567,Done 
The APP ART,,THEAPP-1167,Feature,Backlog,01.07.2021 17:44,App ART Funnel|P&S|Release 3.0|Release 3.1|Stromberg|,,21.07.2021 13:51,Done ,31.01.2022 13:25,0,28567,664035,0,0,0,0,14257,Done 
The APP ART,,THEAPP-1165,Feature,Done,01.07.2021 08:54,Android|App ART Funnel|iOS|P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Stromberg|,,28.09.2021 16:35,Done ,28.09.2021 16:35,0,128621,0,0,0,0,0,578769,Done 
The APP ART,,THEAPP-1163,Feature,Funnel,30.06.2021 17:07,Release 4.0|,,,,,708337,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1162,Feature,Done,30.06.2021 16:28,App ART Funnel|P&S|Release 3.0|Release 3.1|Stromberg|,,21.07.2021 13:51,Done ,19.08.2021 11:03,0,30083,41591,0,0,0,0,636701,Done 
The APP ART,,THEAPP-1161,Feature,Done,30.06.2021 10:57,App ART Funnel|P&S|Release 3.0|Release 3.1|Stromberg|,,21.07.2021 13:52,Done ,12.05.2022 12:17,0,30415,194130,230572,0,0,0,253588,Done 
The APP ART,,THEAPP-1160,Feature,Done,30.06.2021 07:50,App ART Funnel|Greatwall|SPECTRE|,,30.06.2021 16:04,Done ,06.07.2022 15:27,0,72302,77555,242542,142292,0,0,174198,Done 
The APP ART,,THEAPP-1159,Feature,Done,29.06.2021 07:36,App ART Funnel|Greatwall|Griffin|Lebowski|,,23.07.2021 12:37,Done ,26.11.2021 12:37,0,34860,55014,126425,0,0,0,494048,Done 
The APP ART,,THEAPP-1158,Feature,Done,28.06.2021 15:26,Android|Backend|Greatwall|Griffin|iOS|Mario|VICI|,,04.08.2021 18:33,Won't Do ,07.09.2021 15:08,0,102221,0,0,0,0,0,609096,Won't Do 
The APP ART,,THEAPP-1157,Feature,Done,24.06.2021 08:26,Android|App ART Funnel|iOS|P&S|Release 2.0|Release 3.0|Release 3.1|Release 3.2|,,24.06.2021 08:26,Duplicate ,29.09.2021 14:45,0,0,140058,0,0,0,0,577439,Duplicate 
The APP ART,,THEAPP-1155,Feature,Blocker,23.06.2021 09:18,App ART Funnel|P&S|Release 4.0|Stark|,,15.12.2021 16:42, ,,0,432477,0,54184,232223,0,0,0, 
The APP ART,,THEAPP-1154,Feature,Blocker,23.06.2021 09:16,App ART Funnel|P&S|Release 4.0|Stark|,,15.12.2021 16:42, ,,0,383272,18768,125505,191339,0,0,0, 
The APP ART,,THEAPP-1153,Feature,Done,09.06.2021 15:28,Android|Lebowski|,,20.04.2022 15:30,Won't Do ,19.05.2022 09:05,21436,473538,0,0,0,0,0,243700,Won't Do 
The APP ART,,THEAPP-1148,Feature,Done,21.06.2021 17:33,App ART Funnel|P&S|Release 3.1|,,01.07.2021 16:09,Not Required ,01.07.2021 16:09,0,14316,0,0,0,0,0,706955,Not Required 
The APP ART,,THEAPP-1147,Feature,E2E Test,21.06.2021 10:42,App ART Funnel|CR|Release 3.2|Release 4.0|SPECTRE|,,18.11.2021 08:10, ,,0,255218,228940,237522,0,0,0,0, 
The APP ART,,THEAPP-1143,Feature,Funnel,17.06.2021 15:40,App ART Funnel|CR|,,,,,727144,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1142,Feature,Done,16.06.2021 09:35,Android|App ART Funnel|Backend|iOS|Mario|P&S|Release 3.0|Release 3.1|Release 3.2|Release 4.0|,,25.05.2022 10:46,Done ,25.05.2022 10:46,0,493990,0,0,0,0,0,234959,Done 
The APP ART,,THEAPP-1140,Feature,Done,15.06.2021 11:30,Android|App ART Funnel|Backend|Griffin|iOS|Lebowski|P&S|VICI|,,23.06.2021 15:39,Done ,30.11.2021 13:08,0,30669,90380,120967,0,0,0,488256,Done 
The APP ART,,THEAPP-1139,Feature,Funnel,11.06.2021 16:55,P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Stromberg|,,,,,735710,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1136,Feature,Completed,09.06.2021 11:32,App ART Funnel|Griffin|P&S|Release 3.0|Release 3.1|Stromberg|,,21.07.2021 13:53,Done ,12.01.2022 17:18,0,69691,67198,102652,0,426086,0,73278,Done 
The APP ART,,THEAPP-1135,Feature,Done,08.06.2021 10:47,App ART Funnel|CR|Lebowski|P&S|VICI|,,23.09.2021 16:19,Done ,18.03.2022 15:33,0,191027,37921,178854,0,0,0,332591,Done 
The APP ART,,THEAPP-1134,Feature,Done,08.06.2021 10:42,CR|Griffin|P&S|Stark|,,08.06.2021 10:45,Won't Do ,25.04.2022 11:12,130870,11785,256294,14552,48764,0,0,278132,Won't Do 
The APP ART,,THEAPP-1133,Feature,Done,08.06.2021 10:18,CR|,,08.06.2021 10:18,Duplicate ,08.06.2021 17:23,0,425,0,0,0,0,0,740001,Duplicate 
The APP ART,,THEAPP-1131,Feature,Funnel,30.05.2021 23:33,Griffin|P&S|,,,,,752591,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1127,Feature,In Analysis,26.05.2021 18:44,2022|Android|App ART Funnel|BOND|Design|iOS|P&S|,,04.08.2021 18:34, ,,0,758640,0,0,0,0,0,0, 
The APP ART,,THEAPP-1126,Feature,Done,26.05.2021 18:14,Android|App ART Funnel|Backend|iOS|Release 3.1|Stark|,,04.08.2021 15:48,Done ,17.03.2022 16:47,0,100654,149431,154283,20342,0,0,333957,Done 
The APP ART,,THEAPP-1123,Feature,Funnel,20.05.2021 13:40,BOND|Griffin|,,04.08.2021 15:31, ,,336920,248896,0,0,181765,0,0,0, 
The APP ART,,THEAPP-1122,Feature,Done,20.05.2021 11:29,Greatwall|Griffin|P&S|,,30.06.2021 15:37,Done ,09.02.2022 12:57,0,190342,70408,120936,0,0,0,386027,Done 
The APP ART,,THEAPP-1121,Feature,Done,19.05.2021 22:57,App ART Funnel|P&S|Release 3.0|Release 3.1|Release 4.0|Stark|,,12.01.2022 16:41,Duplicate ,12.01.2022 16:41,0,342343,0,0,0,0,0,426123,Duplicate 
The APP ART,,THEAPP-1119,Feature,Completed,19.05.2021 13:47,P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Stark|VICI|,,23.06.2021 15:46, ,14.12.2021 15:11,0,90622,103522,106897,0,467973,0,0, 
The APP ART,,THEAPP-1117,Feature,Done,18.05.2021 17:26,Android|Design|iOS|Stark|,,31.08.2021 10:44,Duplicate ,31.08.2021 10:44,0,150797,0,0,0,0,0,619440,Duplicate 
The APP ART,,THEAPP-1116,Feature,Completed,18.05.2021 17:11,CR|Lebowski|P&S|Release 1.0|Skywalker|Stromberg|VICI|,,18.05.2021 17:14, ,02.02.2022 07:18,0,3,140559,233244,0,396446,0,0, 
The APP ART,,THEAPP-1115,Feature,Funnel,18.05.2021 13:20,Mario|P&S|,,18.05.2021 19:00, ,,206151,246294,0,0,318037,0,0,0, 
The APP ART,,THEAPP-1114,Feature,Done,17.05.2021 15:05,P&S|Skywalker|,,17.05.2021 15:44,Done ,29.09.2021 14:15,0,64533,57496,65061,0,7256,0,577470,Done 
The APP ART,,THEAPP-1111,Feature,Done,11.05.2021 16:55,App ART Funnel|P&S|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|Skywalker|,,08.10.2021 16:49,Done ,18.07.2022 10:48,0,220304,378701,24146,0,0,0,157196,Done 
The APP ART,,THEAPP-1110,Feature,Done,11.05.2021 16:27,Greatwall|Griffin|P&S|,,18.05.2021 12:06,Done ,19.10.2021 13:05,0,9819,80725,141092,0,0,0,548740,Done 
The APP ART,,THEAPP-1102,Feature,Funnel,07.05.2021 16:55,App ART Funnel|P&S|PCS|Pikachu|VICI|,,,,,786110,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1101,Feature,Done,07.05.2021 15:57,Stark|,,30.06.2021 14:27,Done ,01.08.2022 12:31,0,77670,461978,109583,0,0,0,136934,Done 
The APP ART,,THEAPP-1085,Feature,In Analysis,06.05.2021 15:48,CR|Greatwall|P&S|VICI|,,16.07.2021 09:07, ,,240543,206852,340220,0,0,0,0,0, 
The APP ART,,THEAPP-1083,Feature,Backlog,06.05.2021 14:37,App ART Funnel|P&S|Release 4.0|Stromberg|,,07.05.2021 14:57, ,,32979,119564,162693,0,472449,0,0,0, 
The APP ART,,THEAPP-1082,Feature,Blocker,06.05.2021 14:36,App ART Funnel|P&S|Release 4.0|Stromberg|,,07.05.2021 14:56, ,,0,109392,103545,0,574750,0,0,0, 
The APP ART,,THEAPP-1081,Feature,Backlog,06.05.2021 14:31,BOND|Release 3.0|Release 3.1|Release 4.0|Stromberg|,,20.01.2022 13:17, ,,0,381803,405889,0,0,0,0,0, 
The APP ART,,THEAPP-1080,Feature,Funnel,06.05.2021 14:28,Release 4.0|,,,,,787696,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1079,Feature,Funnel,06.05.2021 14:26,Release 4.0|Stromberg|,,,,,787698,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1078,Feature,In Analysis,06.05.2021 14:26,Stromberg|,,13.04.2022 11:54, ,,0,787698,0,0,0,0,0,0, 
The APP ART,,THEAPP-1077,Feature,Done,06.05.2021 14:22,Pikachu|Release 4.0|,,31.01.2022 13:24,Duplicate ,31.01.2022 13:24,0,388742,0,0,0,0,0,398960,Duplicate 
The APP ART,,THEAPP-1076,Feature,Backlog,06.05.2021 14:21,Release 3.0|Release 3.1|Release 4.0|Stromberg|,,20.01.2022 13:17, ,,0,381812,405890,0,0,0,0,0, 
The APP ART,,THEAPP-1075,Feature,Funnel,06.05.2021 14:17,Griffin|Release 4.0|Stromberg|,,,,,787707,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1074,Feature,Funnel,06.05.2021 14:16,Release 3.0|Release 3.1|Release 4.0|,,,,,787708,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1073,Feature,Funnel,06.05.2021 14:15,Release 4.0|,,,,,787709,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1072,Feature,Done,06.05.2021 14:14,Pikachu|Release 3.0|Release 3.1|Release 4.0|,,31.01.2022 13:26,Done ,31.01.2022 13:26,0,388751,0,0,0,0,0,398958,Done 
The APP ART,,THEAPP-1071,Feature,Funnel,06.05.2021 14:12,Release 3.0|Release 3.1|Release 4.0|Stromberg|,,,,,787713,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1070,Feature,Funnel,06.05.2021 11:43,Griffin|,,,,,787862,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1035,Feature,Done,05.05.2021 13:51,CR|Lebowski|P&S|,,30.06.2021 15:45,Done ,12.10.2021 18:59,0,92035,122266,16404,0,0,0,558465,Done 
The APP ART,,THEAPP-1034,Feature,Funnel,05.05.2021 11:13,2022|App ART Funnel|Backend|P&S|Release 3.2|,,25.10.2021 14:37, ,,336921,249323,0,0,203086,0,0,0, 
The APP ART,,THEAPP-1033,Feature,Done,05.05.2021 09:23,Android|App ART Funnel|Backend|C3PO|iOS|PCS|,,19.05.2021 14:53,Won't Do ,14.04.2022 09:55,434564,60827,0,0,0,0,0,294049,Won't Do 
The APP ART,,THEAPP-1032,Feature,Done,05.05.2021 08:49,App ART Funnel|CR|P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|,,05.05.2021 14:26,Done ,15.07.2021 14:12,0,337,79090,23135,0,0,0,686912,Done 
The APP ART,,THEAPP-1015,Feature,Funnel,04.05.2021 18:13,Backend|VICI|,,,,,790351,0,0,0,0,0,0, ,
The APP ART,,THEAPP-935,Feature,Funnel,11.03.2020 13:07,BOND|,,17.08.2020 12:08, ,,1165116,228901,0,0,0,0,0,0, 
The APP ART,,THEAPP-933,Feature,In Analysis,30.04.2021 08:57,Griffin|P&S|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|Stromberg|,,27.09.2022 16:56, ,,0,796665,0,0,0,0,0,0, 
